"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007059","chromosome segregation","90/2359","317/23210",4.97784737860378e-20,1.30203173172523e-17,8.13542013226275e-18,"Plk1/Kif23/Nek2/Ect2/Gem/Kif2c/Bub1/Cdc20/Nuf2/Knstrn/Nusap1/Knl1/Cenpn/Majin/Cenpe/Ndc80/Ncaph/Ttk/Racgap1/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mki67/Mad2l1/Ncapg/Brca2/Top2a/Smc4/Nsl1/Smc2/Ncapd3/Esco2/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Gen1/Kif4/Rad51c/Fancd2/Sgo2a/Ska3/Oip5/Fen1/Kif18a/Cenpf/Mis18a/Fam83d/Cenpq/Cdca5/Ska2/Spc25/Ncapd2/Eme1/Pmf1/Kif22/Ndc1/Rad18/Anapc15/Ddx11/Tacc3/Smc1a/Fancm/Chmp4b/Kif18b/Cit/Syce2/Nup37/Pds5b/Rcc1/Brip1/Rcc2/Naa50/Cpeb1/Banf1/Dscc1/Rmi1/Numa1/Ago4/Smc3/Slc25a5/Meikin/Incenp/Sfpq/Anapc11",90
"BP","GO:0006261","DNA-dependent DNA replication","54/2359","135/23210",6.71868189083711e-20,1.68414959396984e-17,1.05229881720085e-17,"Zranb3/Fbxo5/Mcm6/Ticrr/Prim1/Blm/Brca2/Cdc45/Mcm2/Rad51/Mcm5/Cdc6/Mcm3/Chek2/Mcm4/Gen1/Pole2/Dna2/Pole/Wdhd1/Fen1/Cdc7/Npm1/Samhd1/Dbf4/Gins1/Nucks1/E2f8/Rnaseh2a/Eme1/Mcm10/Pola1/Ddx11/Polq/E2f7/Rfc5/Smc1a/Mms22l/Fancm/Pcna/Prim2/Rfc4/Pold1/Cdk2/Mcm8/Dscc1/Lig1/Msh6/Tipin/Orc1/Wdr18/Orc6/Smc3/Orc4",54
"BP","GO:0030099","myeloid cell differentiation","104/2359","401/23210",9.89720667819921e-20,2.38166381504186e-17,1.48812315990945e-17,"Ccl5/Isg15/Inhba/Lox/Batf/Jak2/Nfkbia/Tnf/Batf2/Mef2c/Cebpb/Trf/Fasn/Fas/Gpr183/Trem2/Csf1/Tmem64/Stat1/Tfrc/Zfp36l1/H4c3/Myc/H4c6/Pparg/Sh3pxd2a/Epas1/Lbr/Snx10/Adar/Csf3r/Hist1h4n/Pml/Psen2/Hmgb2/Src/Tgfbr2/Ncapg2/Cd300lf/Sbno2/Il12b/Hhex/Tnfsf9/Slc11a2/H4c4/Dcstamp/C1qc/H4c2/Rps14/Tmem178/Cd4/H4c12/Actn1/Junb/H4c1/Rps19/Itpkb/Hcls1/Cebpa/Atpif1/Hif1a/Csf3/H4f16/Lmo2/Dab2/H4c8/Stat3/Pf4/Bcl6/Id2/Ifnb1/Rps6/Hmgb3/Fli1/Stap1/Car2/Ccl3/Fam20c/Eif6/Acvr1b/Exoc6/Zfp36/Ptk2b/Il15/Glo1/Nme2/Prxl2a/Hax1/Traf6/Smap1/L3mbtl3/Meis1/Pip4k2a/Pik3r1/Ptpn2/Cnot4/Irf4/Kitl/Nfe2l1/Psen1/Lyn/Rassf2/Pabpc4/Fshr",104
"BP","GO:0048285","organelle fission","113/2359","456/23210",1.16134136031035e-19,2.68716523985656e-17,1.67900809622196e-17,"Ube2c/Met/Plk1/Dcn/Edn1/Kif23/Mx1/Mx2/Nek2/Aspm/Kif11/Tnf/Kif2c/Bub1/Cdc20/Kif20b/Nuf2/Cd28/Knstrn/Nusap1/Majin/Cenpe/Ndc80/Ncaph/Mybl1/Il1a/Stat2/Ttk/Racgap1/Il1b/Bora/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mki67/Mad2l1/Ncapg/Cdc25b/Hspa1a/Brca2/Top2a/Lpin1/Smc4/Nsl1/Smc2/Fignl1/Aurka/Lrp5/Ncapd3/Rad51/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Ccsap/Kdr/Chek2/Rad54l/Gen1/Kif4/Rad51c/Topbp1/Osm/Fancd2/Sgo2a/Tpx2/Kif18a/Mastl/Chek1/Eps8/Bnip3/Fanca/Cdca5/Dnmt3l/Ncapd2/Eme1/Kif22/Ndc1/Anapc15/Mybl2/Tacc3/Smc1a/Fancm/Ddhd2/Chmp4b/Kif18b/Cit/Aaas/Mtfr2/Syce2/Pds5b/Rcc1/Brip1/Mief1/Naa50/Cpeb1/Dscc1/Rmi1/Numa1/Ago4/Dpep3/Nfe2l1/Smc3/Prkn/Meikin/Incenp/Anapc11/Tdrkh",113
"BP","GO:0043900","regulation of multi-organism process","102/2359","391/23210",1.42449610805142e-19,3.17398836519901e-17,1.98318736914293e-17,"Nos2/Ccl5/Acod1/Isg15/Isg20/Gbp4/Inhba/Oasl1/Rsad2/Plau/Il27/Tnf/Parp10/Treml4/Tnfaip3/Nod1/Ddx58/Timp1/Pde5a/Arg2/Cxcr4/Ddx60/Il1b/Zc3h12a/Stat1/Oas3/Havcr2/Hpgds/Oas1b/Trim30a/Bst2/Parp9/Top2a/Nod2/Il23r/P2ry1/Lgals9/Fgl2/Trim59/Ripk2/Dhx58/Aurka/Mmp12/Adar/Nectin2/Oas1c/Ifitm1/Pml/P2ry2/Oas1g/Dicer1/Oasl2/Syk/Il12b/Ccl4/Trim21/Ptpn22/Stxbp1/Cd4/Trim25/Ppih/Dtx3l/Oas1a/Lgals1/Mapkbp1/Cxcl1/Zc3hav1/Rest/C1qbp/Trim6/Snw1/Nucks1/Resf1/Rnf26/Gsn/Cxcl5/Kpna2/Ifnb1/Ppp2r3c/Acvr1b/Zfp36/Riok3/Chmp4b/Il15/Eif2ak2/Tbk1/Traf6/Syt11/Banf1/Pycard/Notch1/Stau1/Apobec3/Prdm1/Trim13/Spn/Tmem173/Trim26/Htra1/Smc3/Arg1/Prkn",102
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","64/2359","189/23210",7.27974759467128e-19,1.56410576891223e-16,9.7729243084854e-17,"Il6/H2-M2/Slamf1/C3/Rsad2/Malt1/H2-T10/Il27/Tnf/H2-Q4/Tnfrsf1b/Cd40/Mef2c/Tnfsf4/Tnfaip3/Cd28/Il1r1/Cd274/Il1b/Zc3h12a/Tfrc/Havcr2/H2-T24/Pvr/Fcgr1/Traf2/Nod2/Il23r/Nfkbiz/Ripk2/Irf1/Nectin2/Il4ra/Anxa1/Gm8909/Dusp22/H2-T23/Hfe/Pnp/Il12b/Cd4/Lta/Il1rl1/Bcl6/Ifnb1/H2-Q2/Ccr2/Fcgr2b/Clcf1/Traf6/Slc11a1/H2-M3/Arid5a/Rif1/H2-Q10/Tap2/Parp3/Zbtb7b/Spn/Vsir/Msh2/H2-Q1/Aplf/Arg1",64
"BP","GO:0002819","regulation of adaptive immune response","67/2359","205/23210",9.44280435245615e-19,1.95889348221987e-16,1.22396567486827e-16,"Il6/H2-M2/Slamf1/C3/Rsad2/Malt1/H2-T10/Il27/Tnf/H2-Q4/Irf7/Tnfrsf1b/Cd40/Mef2c/Tnfsf4/Tnfaip3/Cd28/Il1r1/Cd274/Il1b/Zc3h12a/Tfrc/Havcr2/H2-T24/Pvr/Fcgr1/Traf2/Nod2/Il23r/Nfkbiz/Ripk2/Irf1/Nectin2/Il4ra/Anxa1/Gm8909/Dusp22/H2-T23/Hfe/Pnp/Il12b/Cd4/Lta/Il1rl1/Bcl6/Ifnb1/Samsn1/H2-Q2/Ccr2/Fcgr2b/Clcf1/Traf6/Slc11a1/H2-M3/Arid5a/Rif1/Pycard/H2-Q10/Tap2/Parp3/Zbtb7b/Spn/Vsir/Msh2/H2-Q1/Aplf/Arg1",67
"BP","GO:0098813","nuclear chromosome segregation","77/2359","258/23210",1.0365309997298e-18,2.0785901647915e-16,1.29875515790706e-16,"Plk1/Kif23/Nek2/Ect2/Gem/Kif2c/Bub1/Cdc20/Nuf2/Knstrn/Nusap1/Knl1/Majin/Cenpe/Ndc80/Ncaph/Ttk/Racgap1/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mad2l1/Ncapg/Brca2/Top2a/Smc4/Nsl1/Smc2/Ncapd3/Esco2/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Gen1/Kif4/Rad51c/Fancd2/Sgo2a/Fen1/Kif18a/Cenpf/Fam83d/Cenpq/Cdca5/Ncapd2/Eme1/Kif22/Ndc1/Anapc15/Ddx11/Tacc3/Smc1a/Fancm/Chmp4b/Kif18b/Cit/Syce2/Pds5b/Brip1/Rcc2/Naa50/Cpeb1/Dscc1/Rmi1/Numa1/Ago4/Smc3/Meikin/Incenp/Sfpq/Anapc11",77
"BP","GO:0030595","leukocyte chemotaxis","68/2359","211/23210",1.21436512220064e-18,2.35665179843841e-16,1.47249502593497e-16,"Ccl5/Cxcl9/Cxcl11/Cxcl10/Slamf1/Cxcl13/Il1f9/Bst1/Ccl8/Il1rn/Gas6/Edn1/Gpr35/Ccl22/Thbs1/Gpr183/Il1b/Ccl7/Csf1/Cnr2/Cxcl3/S1pr1/Dusp1/Nod2/Ccl12/Nup85/Ccl2/Pde4b/Cxcl2/Gpr18/Pla2g7/Ptpro/Csf3r/Vav3/Anxa1/Ccl6/Syk/Ccl4/Slc12a2/Rac2/Prex1/Rps19/Cxcl1/C1qbp/Sell/Cxcl5/Pf4/Vav1/Ccr2/Stap1/Il17ra/Ccl3/Ptk2b/Cmklr1/Slc8b1/C5ar2/Pgf/Padi2/Vegfb/Cxcr3/Cxcl16/Trpv4/Serpine1/Jaml/Trem1/Slamf8/Lyn/Ccr6",68
"BP","GO:0050708","regulation of protein secretion","116/2359","490/23210",1.71558241726692e-18,3.16135491951269e-16,1.97529367608829e-16,"Nos2/Ccl5/Cd38/Il6/Rasgrp1/Slamf1/Jak2/Rsad2/Gas6/Socs1/Tnf/Tnfrsf1b/Cd40/Dnajc1/Tnfsf4/Clec4e/Tnfaip3/Adora2a/Ddx58/Nr1h3/Cd274/Arg2/Fgr/Il1a/Hcar2/Il1b/Trem2/Tnfsf15/Zc3h12a/Rab11fip1/Havcr2/Traf2/Oxct1/Nod2/Lgals9/Ifih1/Ripk2/Casp4/Mmp12/Lrp5/Pde3b/Il4ra/Tlr5/Birc5/Pml/Anxa1/Pim3/Tlr1/Src/H2-T23/Pam/Osm/Glrx/Idh2/Syk/Srgn/Bank1/Ptpn22/Ptger3/Rhbdf2/Cadm1/Ezr/Il1rl1/Mapkbp1/Hadh/Cyp51/Wls/Lrp1/Rest/Nlrp1b/Trim6/Il10/C1qtnf12/Hif1a/Cd36/Serp1/Ica1/Clec4n/Casp1/Klf7/Scamp5/Ppp1r11/Cd200r1/Il17ra/Lrrfip2/Ccl3/Cd200/Panx1/Slc8b1/Cd276/Ifnar1/Gsdmd/C5ar2/Lpl/Traf6/Syt11/Fn1/Rabgef1/Ifngr1/Arid5a/Serpinb1a/Ppp3ca/Pycard/Prkce/Neo1/Trpv4/Hk1/Per2/Tiam1/Sstr5/Htr2b/Prkn/Atg5/Lyn/Nlgn2/Ncl",116
"BP","GO:0065004","protein-DNA complex assembly","60/2359","172/23210",1.73412088337631e-18,3.16135491951269e-16,1.97529367608829e-16,"Cenpa/H3c11/Cenpi/H2bc3/H3c7/H3c10/H3c13/Cenpn/Cenpe/H3c6/H1f5/Daxx/H3c8/Mcm6/H4c3/H4c6/H2bc14/H2bc7/H2bc12/Cdc45/Nap1l1/H1f1/Mcm2/Asf1b/Rad51/Mcm5/Hist1h4n/Cenpk/H3c3/Mcm3/Mcm4/Asf1a/Hist1h2bp/Oip5/H2bc21/H4c4/Cenpv/Bdp1/H4c2/H4c12/H2bc18/Npm1/H2bc9/Mis18a/H4c1/Brd2/H4f16/H4c8/H1f3/Chaf1b/Spty2d1/Smyd3/Chaf1a/Hells/Smarca2/H3f3b/Cenpo/Taf1b/H2bu1-ps/H3f3a",60
"BP","GO:0002274","myeloid leukocyte activation","68/2359","215/23210",3.73097857392232e-18,6.60163738256372e-16,4.12486826237665e-16,"Ccl5/Rasgrp1/Slc7a2/Slamf1/Batf/Stx11/Jak2/Tnf/Batf2/Adora2b/Nr1h3/Cst7/Fgr/Thbs1/Trem2/Fcgr4/Havcr2/Cnr2/Pparg/Lgals9/Ulbp1/Nectin2/Il4ra/Tlr1/Tlr3/Lcp2/Tgfbr2/Hmox1/Cd300lb/Syk/Cd300lf/Sbno2/Tnfsf9/Stxbp1/Dcstamp/Rac2/Nr4a3/Il1rl1/Ifngr2/Ctsc/Nampt/Anxa3/Il10/C1qa/Cd300a/Cebpa/Cxcl5/D6Wsu163e/Ifnb1/Casp1/Ccr2/Stap1/Cd200/Ticam1/Il15/Traf6/Rabgef1/Pram1/Ifngr1/Slc11a1/Ndrg1/Pycard/Prkce/Unc13d/Milr1/Irf4/Psen1/Lyn",68
"BP","GO:0000280","nuclear division","102/2359","409/23210",4.46420975908364e-18,7.67333883161348e-16,4.79449415028201e-16,"Ube2c/Met/Plk1/Edn1/Kif23/Nek2/Aspm/Kif11/Tnf/Kif2c/Bub1/Cdc20/Kif20b/Nuf2/Cd28/Knstrn/Nusap1/Majin/Cenpe/Ndc80/Ncaph/Mybl1/Il1a/Ttk/Racgap1/Il1b/Bora/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mki67/Mad2l1/Ncapg/Cdc25b/Hspa1a/Brca2/Top2a/Smc4/Nsl1/Smc2/Fignl1/Aurka/Lrp5/Ncapd3/Rad51/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Ccsap/Chek2/Rad54l/Gen1/Kif4/Rad51c/Topbp1/Osm/Fancd2/Sgo2a/Tpx2/Kif18a/Mastl/Chek1/Eps8/Fanca/Cdca5/Dnmt3l/Ncapd2/Eme1/Kif22/Ndc1/Anapc15/Mybl2/Tacc3/Smc1a/Fancm/Chmp4b/Kif18b/Cit/Aaas/Syce2/Pds5b/Rcc1/Brip1/Naa50/Cpeb1/Dscc1/Rmi1/Numa1/Ago4/Dpep3/Nfe2l1/Smc3/Meikin/Incenp/Anapc11/Tdrkh",102
"BP","GO:0034341","response to interferon-gamma","52/2359","137/23210",4.92803114750862e-18,8.2352876065033e-16,5.14561380928459e-16,"Nos2/Ccl5/Acod1/Gbp2/Mrc1/Gbp3/Gbp4/Gbp7/Stx11/Gbp11/Jak2/Ccl8/Rab20/Socs1/Gbp9/Cdc42ep2/Ccl22/Flnb/Tdgf1/Gch1/Ccl7/Stat1/Irgm1/Irgm2/Parp14/Bst2/Pparg/Parp9/Ccl12/Il23r/Ccl2/Irf1/Ifitm1/Stxbp3/Mefv/Ccl6/Il12b/Ccl4/Trim21/Stxbp1/Stx8/Gsn/Vamp4/Casp1/Ccl3/Gbp8/Rab43/Kif16b/Slc11a1/Cxcl16/Ptpn2/Arg1",52
"BP","GO:0002699","positive regulation of immune effector process","76/2359","259/23210",5.10305738089749e-18,8.29729546039982e-16,5.18435786833142e-16,"Il6/Rasgrp1/H2-M2/C3/Rsad2/Malt1/H2-T10/Tnf/H2-Q4/Cd40/Adora2b/Tnfsf4/Ddx58/Cd28/Il1r1/Fgr/Ddx60/Il1b/Tfrc/H2-T24/Pvr/Fcgr1/Traf2/Slamf6/Nod2/Nfkbiz/Ccl2/Ulbp1/Ripk2/Dhx58/Irf1/Nectin2/Il4ra/Anxa1/Gm8909/Sh2d1b1/H2-T23/Hmox1/Pnp/Syk/Il12b/Ptpn22/Stxbp1/Cadm1/Rac2/Nr4a3/Lta/Rps19/Cxcl1/Zc3hav1/Gprc5b/Trim6/Cd300a/Cd36/D6Wsu163e/Lag3/Vav1/H2-Q2/Ccr2/Clcf1/Ticam1/Traf6/Rabgef1/H2-M3/Arid5a/Rif1/H2-Q10/Hk1/Tap2/Unc13d/Rtn4/Msh2/Sh2d1b2/H2-Q1/Arg1/Lyn",76
"BP","GO:0042110","T cell activation","114/2359","491/23210",1.60810729170618e-17,2.54588775444851e-15,1.59073438744675e-15,"Ccl5/Tarm1/Il6/Rasgrp1/Slfn1/Slamf1/Batf/Stx11/Rsad2/Socs1/Malt1/Il27/Il1rl2/Tnfrsf1b/Wwp1/Tnfsf4/Clec4e/Adora2a/Cebpb/Cd28/Cd274/Pde5a/Arg2/Peli1/Cxcr4/Fas/Gpr183/Il1b/Zc3h12a/Bcl2a1d/Tfrc/Havcr2/Zfp36l1/Itgal/Slamf6/Blm/Nfkbiz/Lgals9/Fgl2/Ccl2/Icam1/Ripk2/Gpr18/Irf1/Runx3/Bcl3/Il4ra/Anxa1/Psen2/Dusp22/Tgfbr2/H2-T23/Hfe/Lfng/Psmb10/Dicer1/Il2rg/Fancd2/Pnp/Syk/Il12b/Tnfsf9/Ptpn22/Cd4/Ebi3/Treml2/Rac2/Prex1/Ccdc88b/Lgals1/Cd86/Itpkb/Azi2/Fanca/Atp7a/Cd300a/Zfp36l2/Gsn/Stat3/Lgals8/Bcl6/Dusp3/Lag3/Ifnb1/Vav1/Rps6/Ccr2/Hsph1/Rpl22/Ly9/Il15/Cd276/Ifnar1/Zeb1/Traf6/Slc11a1/H2-M3/Adk/Znhit1/Pycard/Ptpn2/Zbtb7b/Msn/Prdm1/Spn/Vsir/Jaml/Irf4/Arg1/Psen1/Gnrh1/Atg5/Gadd45g/Ccr6",114
"BP","GO:0006334","nucleosome assembly","42/2359","97/23210",2.69755012103579e-17,4.16114398157726e-15,2.5999869047824e-15,"H3c11/H2bc3/H3c7/H3c10/H3c13/H3c6/H1f5/Daxx/H3c8/H4c3/H4c6/H2bc14/H2bc7/H2bc12/Nap1l1/H1f1/Mcm2/Asf1b/Hist1h4n/H3c3/Asf1a/Hist1h2bp/Oip5/H2bc21/H4c4/H4c2/H4c12/H2bc18/Npm1/H2bc9/Mis18a/H4c1/Brd2/H4f16/H4c8/H1f3/Chaf1b/Spty2d1/Smyd3/Chaf1a/Smarca2/H2bu1-ps",42
"BP","GO:0002237","response to molecule of bacterial origin","95/2359","377/23210",3.04967631370426e-17,4.58671317581121e-15,2.86589318848367e-15,"Nos2/Ccl5/Ptgs2/Cxcl9/Cxcl11/Acod1/Cxcl10/Il6/Gbp2/Mrc1/Cmpk2/Cxcl13/Il1f9/Jak2/Nfkbia/Il1rn/Malt1/Tnf/Il12rb2/Tnfrsf1b/Mef2c/Tnfsf4/Tnfaip3/Cebpb/Nr1h3/Cd274/Peli1/Acp5/Il1b/Gch1/Trem2/Zc3h12a/Irak3/Stat1/Fcgr4/Havcr2/Cnr2/Nfkbib/Irgm2/Cxcl3/Irak2/Nod2/Ccl12/Il23r/Lgals9/Ccl2/Pde4b/Ripk2/Cxcl2/Tlr1/Hmgb2/Pdcd4/Cd300lb/Plscr4/Sbno2/Il12b/Ptpn22/Ptger3/Mtdh/Junb/Cd86/Cxcl1/Trim6/Il10/Ptgir/Cd36/Cdk4/Cxcl5/Ticam2/Pf4/Casp1/Stap1/Litaf/Fcgr2b/Hnrnpa0/Zfp36/Ticam1/Ptger2/Eif2ak2/Ifnar1/Traf6/Myd88/Slc11a1/H2-M3/Arid5a/Pycard/Cxcl16/Prkce/Tap2/Dab2ip/Serpine1/Prdm1/Smad6/Lyn/Ncl",95
"BP","GO:0002263","cell activation involved in immune response","77/2359","273/23210",3.73939005256672e-17,5.48687086737594e-15,3.42833424331598e-15,"Il6/Rasgrp1/Slamf1/Batf/Stx11/Malt1/Il27/Cd40/Adora2b/Tnfsf4/Clec4e/Tnfaip3/Cd28/Fgr/Gpr183/Trem2/Zc3h12a/Tfrc/Havcr2/Itgal/Slamf6/Nfkbiz/Lgals9/Fgl2/Icam1/Ripk2/Irf1/Bcl3/Il4ra/Anxa1/Psen2/Sh2d1b1/Lfng/Hmox1/Syk/Sbno2/Il12b/Stxbp1/Rac2/Nr4a3/Lgals1/Lrp1/Atp7a/Anxa3/Cd300a/D6Wsu163e/Stat3/Lgals8/Bcl6/Plcl2/Ifnb1/Rps6/Ccr2/Clcf1/Ptk2b/Ticam1/Ly9/Rabgef1/Pram1/Slc11a1/H2-M3/Rif1/Pycard/Msh6/Prkce/Parp3/Unc13d/Zbtb7b/Milr1/Spn/Msh2/Irf4/Aplf/Psen1/Lyn/Gadd45g/Ccr6",77
"BP","GO:0140014","mitotic nuclear division","74/2359","257/23210",4.43661311078151e-17,6.35492011296703e-15,3.97071313749393e-15,"Ube2c/Met/Plk1/Edn1/Kif23/Nek2/Kif11/Tnf/Kif2c/Bub1/Cdc20/Kif20b/Nuf2/Cd28/Knstrn/Nusap1/Cenpe/Ndc80/Ncaph/Il1a/Ttk/Racgap1/Il1b/Bora/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mki67/Mad2l1/Ncapg/Hspa1a/Smc4/Nsl1/Smc2/Aurka/Lrp5/Ncapd3/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Ccsap/Chek2/Gen1/Kif4/Tpx2/Kif18a/Chek1/Eps8/Cdca5/Ncapd2/Kif22/Anapc15/Mybl2/Tacc3/Smc1a/Chmp4b/Kif18b/Cit/Aaas/Pds5b/Rcc1/Naa50/Dscc1/Numa1/Nfe2l1/Smc3/Incenp/Anapc11",74
"BP","GO:0002366","leukocyte activation involved in immune response","76/2359","269/23210",5.40217386744688e-17,7.5580181364094e-15,4.72243889367266e-15,"Il6/Rasgrp1/Slamf1/Batf/Stx11/Malt1/Il27/Cd40/Adora2b/Tnfsf4/Clec4e/Tnfaip3/Cd28/Fgr/Gpr183/Trem2/Zc3h12a/Tfrc/Havcr2/Itgal/Slamf6/Nfkbiz/Lgals9/Fgl2/Icam1/Ripk2/Irf1/Bcl3/Il4ra/Anxa1/Psen2/Sh2d1b1/Lfng/Hmox1/Syk/Sbno2/Il12b/Stxbp1/Rac2/Nr4a3/Lgals1/Atp7a/Anxa3/Cd300a/D6Wsu163e/Stat3/Lgals8/Bcl6/Plcl2/Ifnb1/Rps6/Ccr2/Clcf1/Ptk2b/Ticam1/Ly9/Rabgef1/Pram1/Slc11a1/H2-M3/Rif1/Pycard/Msh6/Prkce/Parp3/Unc13d/Zbtb7b/Milr1/Spn/Msh2/Irf4/Aplf/Psen1/Lyn/Gadd45g/Ccr6",76
"BP","GO:0071824","protein-DNA complex subunit organization","66/2359","215/23210",6.37326574511973e-17,8.7139924369637e-15,5.4447205683786e-15,"Cenpa/H3c11/Cenpi/H2bc3/H3c7/H3c10/H3c13/Cenpn/Cenpe/H3c6/H1f5/Daxx/H3c8/Mcm6/H4c3/Myc/H4c6/H2bc14/H2bc7/H2bc12/Cdc45/Nap1l1/H1f1/Mcm2/Asf1b/Rad51/Mcm5/Hist1h4n/Cenpk/H3c3/Mcm3/Mcm4/Asf1a/Hist1h2bp/Oip5/H2bc21/Anp32e/H4c4/Cenpv/Bdp1/H4c2/H4c12/H2bc18/Npm1/H2bc9/Mis18a/H4c1/Brd2/H4f16/H4c8/H1f3/Chaf1b/Spty2d1/Smyd3/Chaf1a/Hells/Smarca2/Ptma/H3f3b/Znhit1/Cenpo/Taf1b/H2bu1-ps/H3f3a/Rpl23/Fshr",66
"BP","GO:0031497","chromatin assembly","47/2359","121/23210",6.65896222240589e-17,8.90229260666529e-15,5.56237522718396e-15,"Parp10/H3c11/H2bc3/H3c7/H3c10/H3c13/H3c6/H1f5/Daxx/H3c8/H4c3/H4c6/H2bc14/H2bc7/H2bc12/Nap1l1/H1f1/Mcm2/Asf1b/Hist1h4n/H3c3/Asf1a/Hist1h2bp/Oip5/H2bc21/H4c4/Cenpv/H4c2/H4c12/H2bc18/Npm1/H2bc9/Mis18a/H4c1/Brd2/H4f16/H4c8/H1f3/Chaf1b/Spty2d1/Smyd3/Chaf1a/Hells/Smarca2/H3f3b/H2bu1-ps/H3f3a",47
"BP","GO:0070663","regulation of leukocyte proliferation","70/2359","238/23210",9.15819114934438e-17,1.19773212944469e-14,7.48373011311414e-15,"Ccl5/Tarm1/Cd38/Il6/Slfn1/Slamf1/Bst1/Il27/St6gal1/Tnfrsf1b/Cd40/Mef2c/Tnfsf4/Cebpb/Cd28/Cd274/Pde5a/Arg2/Peli1/Gpr183/Il1b/Csf1/Tfrc/Havcr2/Itgal/Blm/Ccl12/Lgals9/Ripk2/Irf1/Vav3/Anxa1/Slc39a10/Tgfbr2/H2-T23/Pnp/Syk/Il12b/Hhex/Tnfsf9/Ptpn22/Cd4/Rac2/Ccdc88b/Cd86/Il10/Cd300a/Bcl6/Ccr2/Fcgr2b/Clcf1/Ticam1/Il15/Cd276/Traf6/Myd88/Nfatc2/H2-M3/Adk/Znhit1/Pycard/Zbtb7b/Prdm1/Spn/Vsir/Kitl/Arg1/Gnrh1/Lyn/Cdkn1a",70
"BP","GO:0000819","sister chromatid segregation","59/2359","180/23210",9.52232102453245e-17,1.19846596391383e-14,7.48831529454137e-15,"Plk1/Kif23/Nek2/Kif2c/Bub1/Cdc20/Nuf2/Knstrn/Nusap1/Cenpe/Ndc80/Ncaph/Ttk/Racgap1/Stil/Fbxo5/Bub1b/Aurkb/Spag5/Kif14/Ccnb1/Mad2l1/Ncapg/Top2a/Smc4/Nsl1/Smc2/Ncapd3/Esco2/Birc5/Sgo1/Cenpk/Cdca8/Cdc6/Gen1/Kif4/Rad51c/Sgo2a/Fen1/Kif18a/Cdca5/Ncapd2/Kif22/Anapc15/Ddx11/Tacc3/Smc1a/Chmp4b/Kif18b/Cit/Pds5b/Naa50/Dscc1/Numa1/Smc3/Meikin/Incenp/Sfpq/Anapc11",59
"BP","GO:0032496","response to lipopolysaccharide","91/2359","359/23210",9.56222843548267e-17,1.19846596391383e-14,7.48831529454137e-15,"Nos2/Ccl5/Ptgs2/Cxcl9/Cxcl11/Acod1/Cxcl10/Il6/Gbp2/Mrc1/Cmpk2/Cxcl13/Il1f9/Jak2/Nfkbia/Il1rn/Malt1/Tnf/Il12rb2/Tnfrsf1b/Mef2c/Tnfsf4/Tnfaip3/Cebpb/Nr1h3/Cd274/Peli1/Acp5/Il1b/Gch1/Trem2/Zc3h12a/Irak3/Stat1/Fcgr4/Havcr2/Cnr2/Nfkbib/Irgm2/Cxcl3/Irak2/Nod2/Ccl12/Il23r/Lgals9/Ccl2/Pde4b/Ripk2/Cxcl2/Hmgb2/Pdcd4/Cd300lb/Plscr4/Sbno2/Il12b/Ptpn22/Ptger3/Mtdh/Junb/Cd86/Cxcl1/Trim6/Il10/Ptgir/Cd36/Cdk4/Cxcl5/Ticam2/Pf4/Casp1/Stap1/Litaf/Hnrnpa0/Zfp36/Ticam1/Ptger2/Eif2ak2/Ifnar1/Traf6/Myd88/Slc11a1/Arid5a/Pycard/Cxcl16/Prkce/Dab2ip/Serpine1/Prdm1/Smad6/Lyn/Ncl",91
