"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0030098","lymphocyte differentiation","100/2780","395/23210",1.5173458238039e-13,8.30986059721071e-12,5.10098714593155e-12,"Rasgrp1/Mmp14/Batf/Il6/Slamf1/Il15ra/Rsad2/Socs1/Il27/Cd28/Fas/Il4ra/Zc3h12a/Tnfaip3/Fgl2/Gpr183/Malt1/Slamf6/Wwp1/Gas6/Clec4e/Gadd45g/Bcl2a1d/Gpr18/Fancd2/Bcl3/Pnp/Tlr9/Clcf1/Irf1/Il18/Lgals9/Hhex/Runx3/Anxa1/Tnfsf4/Zbtb16/Syk/Plcl2/Il1b/Il15/Hdac7/Hmgb3/Lgals8/Bcl6/Itpkb/Prex1/Ptk2b/Il12a/Bcl2/Atg5/Il1rl2/Slamf8/Jag2/Id2/Dock11/Lfng/Cd44/Vav1/Rag2/Ptpn22/Stat3/Atp11c/Hells/Atm/Prkdc/Atp7a/Ccr2/Rpl22/Tnfsf9/Mertk/Rps6/H2-M3/Dicer1/Sh3rf1/H2-Ab1/Loxl3/Cdk6/Plcg2/Mfng/Rhoh/Spn/Itk/Bak1/Blm/Zfp36l1/Nkap/Il12b/Pik3r1/Zfp608/Tmem131l/Cd8a/Lgals1/Dock10/Fanca/Il2rg/Lyl1/Ly9/Zbtb7b/Dnaja3",100
"BP","GO:0046631","alpha-beta T cell activation","54/2780","157/23210",1.78795200467929e-13,9.70442878254055e-12,5.95703933889858e-12,"Tarm1/Batf/Il6/Rsad2/Socs1/Cebpb/Adora2a/Il27/Cd28/Arg2/Il4ra/Zc3h12a/Gpr183/Malt1/Slamf6/Cd274/Gadd45g/Gpr18/Bcl3/Pnp/Irf1/Il18/Lgals9/Runx3/Anxa1/Tnfsf4/Zbtb16/Syk/Il15/H2-T23/Bcl6/Itpkb/Il12a/Bcl2/Cd44/Cd300a/Ptpn22/Stat3/Atp7a/Ccr2/Elf4/Rpl22/H2-M3/Sh3rf1/H2-Ab1/Loxl3/Spn/Itk/Blm/Nkap/Il12b/Il2rg/Ly9/Zbtb7b",54
"BP","GO:0002700","regulation of production of molecular mediator of immune response","52/2780","148/23210",1.90046968005811e-13,1.02238541460825e-11,6.27588729930694e-12,"Il6/Slamf1/Rsad2/Cd28/Tnfrsf1b/Il4ra/Cd40/Il1r1/Tfrc/Traf2/Tnfaip3/Ddx58/Malt1/Fcgr2b/Irak3/Ticam1/Tlr9/Clcf1/Il18/Gprc5b/Trim6/Nod2/Il10/Tnfsf4/Tlr4/Il1b/Mlh1/H2-T23/Bcl6/Tlr3/Atg5/Hmox1/Ddx1/Arid5a/Rif1/Nr4a3/Tnf/Ptpn22/Arg1/Prkdc/Ccr2/Parp3/H2-M3/Cd36/Ddx21/Nsd2/Rtn4/Pms2/Il27ra/Trp53bp1/Thoc1/Cd22",52
"BP","GO:2001233","regulation of apoptotic signaling pathway","103/2780","414/23210",2.14062683496188e-13,1.14147987102923e-11,7.00694564168038e-12,"Ptgs2/Sod2/Traf1/Adora2a/Bub1/Tnfsf10/Fas/Nupr1/Jak2/Itga6/Traf2/Tnfaip3/Ivns1abp/Plagl2/Daxx/Bcl2a1d/Psen2/Myc/Rffl/Bcl2a1a/Hgf/Thbs1/Grina/Fgfr1/Inhba/Runx3/Fignl1/Lmna/Pml/Tnfsf4/Ier3/Ptpn1/Deptor/Il1b/Tgfbr1/Ddias/Slc9a3r1/Icam1/Rnf34/Fxn/Osm/S100a8/Atf3/Ddit3/Cx3cr1/Ybx3/Bcl2/Ctsc/Hmox1/Ctsh/Hmgb2/Ddx3x/Psmd10/Nr4a2/Atpif1/Uri1/Hif1a/Cd44/Tnf/Tnfrsf23/Dab2/Cflar/Skil/Aatf/Hells/Brca1/Nck2/Src/Noc2l/Sh3rf1/Psen1/Vhl/Rpl11/Mul1/Cideb/Apaf1/Siglec1/Maz/Serpine1/Bak1/Vegfa/Eya1/Syvn1/Gsn/Opa1/G2e3/Pias4/Ppif/Ctnna1/S100a9/Raf1/Fis1/Mnt/Ppp2r1b/Sfpq/Bnip3/Eef1e1/Park7/Akt1/Hdac2/Mcl1/Gclc/Mllt11",103
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","26/2780","45/23210",2.39261726412043e-13,1.26475829118158e-11,7.76368714078439e-12,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Birc5/Pttg1/Trip13/Anapc15/Naa10/Xrcc3/Atrx/Mtbp/Atm/Terf1/Tpr/Cep192/Psmg2/Rad21",26
"BP","GO:0002695","negative regulation of leukocyte activation","59/2780","182/23210",2.63637825785703e-13,1.38159857150973e-11,8.48090827958544e-12,"Tarm1/Slfn1/Socs1/Cebpb/Adora2a/Cst7/Fas/Arg2/Cd300lf/Il4ra/Zc3h12a/Havcr2/Tnfaip3/Fgl2/Pde5a/Cd274/Fcgr2b/Peli1/Irf1/Lgals9/Casp3/Rabgef1/Runx3/Anxa1/Il10/Tnfsf4/Pparg/Hmgb3/Bcl6/Dusp22/Hmox1/Cd200/Bank1/Id2/Milr1/Cnr2/Cd44/Zc3h12d/Cd300a/Cd86/Ptpn22/Arg1/Atm/Ccr2/Mertk/Parp3/Dusp3/H2-M3/H2-Ab1/Cd276/Loxl3/Spn/Ripor2/Zfp608/Tmem131l/Thoc1/Nr1d1/Lyn/Zbtb7b",59
"BP","GO:0007249","I-kappaB kinase/NF-kappaB signaling","61/2780","193/23210",3.70080531409621e-13,1.92283722259751e-11,1.18032882037526e-11,"Saa3/Il1f9/Tnfsf10/Il1rn/Nfkbia/S100a4/Zc3h12a/Nod1/Traf2/Tnfaip3/Trim59/Rock2/Il1rl1/Malt1/Tnip1/Stat1/Peli1/Tle1/Bcl3/Ticam1/Tlr9/Irf1/Gprc5b/Nod2/Tgm2/Tifa/Trim25/Il1a/Tlr4/Il1b/Irak2/Mapkbp1/Per1/Rnf31/Pidd1/Tlr3/Clec4n/Casp1/Cx3cr1/Ticam2/Ddx1/Tnf/Riok3/Sphk2/Azi2/Myd88/Cd36/Nlrp6/Sqstm1/Rhoh/Ddx21/Tank/Prkce/Ccdc22/Usp10/Il1f6/Nr1d1/Btrc/Tnip2/Akt1/Dnaja3",61
"BP","GO:0006364","rRNA processing","62/2780","198/23210",3.7905505842609e-13,1.95277601709508e-11,1.19870667450534e-11,"Isg20/Suv39h1/Pa2g4/Exosc8/Rpl10a/Ncl/Zcchc4/Npm1/Wdr12/Gm1818/Srfbp1/Nob1/Nop10/Las1l/Rpl5/Utp14a/Rps16/Rps17/Pwp2/Eri3/Wdr18/Exosc5/Imp4/Dis3/Tfb2m/Esf1/Npm3/Riok3/Rps15/Rps21/Utp25/Dhx37/Imp3/Rps6/Rsl1d1/Mrto4/Bms1/Shq1/Rpl7/Rpl11/Ddx21/Fbl/Nol11/Wdr74/Exosc7/Nol6/Dimt1/Rpl7a/Mettl15/Snu13/Gtpbp4/Pop5/Rps14/Nop2/Wdr36/Ddx18/Ddx10/Mtrex/Rps19/Tsr1/Rrp8/Znhit6",62
"BP","GO:0050866","negative regulation of cell activation","63/2780","203/23210",3.85350302573471e-13,1.96708955359764e-11,1.20749300309151e-11,"Tarm1/Slfn1/Socs1/Cebpb/Adora2a/Cst7/Fas/Arg2/Cd300lf/Il4ra/Zc3h12a/Havcr2/Tnfaip3/Fgl2/Cd9/Pde5a/Cd274/Fcgr2b/Peli1/Irf1/Adrb2/Lgals9/Casp3/Rabgef1/Runx3/Anxa1/Il10/Tnfsf4/Pparg/Hmgb3/Bcl6/Dusp22/Hmox1/Cd200/Bank1/Id2/Milr1/Cnr2/Cd44/Zc3h12d/Cd300a/Cd86/Ptpn22/Pdgfb/Arg1/Atm/Ccr2/Mertk/Parp3/Dusp3/H2-M3/H2-Ab1/Cd276/Loxl3/Spn/Ripor2/Zfp608/Tmem131l/Thoc1/Nr1d1/Lyn/Gclc/Zbtb7b",63
"BP","GO:0022407","regulation of cell-cell adhesion","99/2780","395/23210",3.88305225253689e-13,1.96708955359764e-11,1.20749300309151e-11,"Ccl5/Tarm1/Rasgrp1/Slfn1/Il6/Slamf1/Socs1/Cebpb/Adora2a/Cd28/Il1rn/Arg2/Jak2/Il4ra/Zc3h12a/Itga6/Mex3b/Havcr2/Tfrc/Tnfaip3/Fgl2/Cd9/Malt1/Pde5a/Cd274/Pdpn/Plpp3/Peli1/L1cam/Pnp/Irf1/Itgal/Il18/Adrb2/Lgals9/Casp3/Runx3/Anxa1/Il10/Tnfsf4/Zbtb16/Syk/Il1b/Il15/H2-T23/Itga4/Icam1/Lgals8/Bcl6/Itpkb/Ccdc88b/Akna/Il12a/Dusp22/Adk/Il1rl2/Hspd1/Cd44/Nr4a3/Zc3h12d/Tnf/Ccl2/Cd300a/Cd86/Ptpn22/Arg1/Fstl3/Gcnt2/Il12rb1/Nck2/Ccr2/Swap70/Tnfsf9/Src/Dusp3/H2-M3/H2-Ab1/Cd276/Loxl3/Cited2/Spn/Blm/Ripor2/Vegfa/Nkap/Il12b/Gtpbp4/Pik3r1/Zfp608/Ptafr/Tmem131l/Lgals1/Il2rg/Kifap3/Rdx/Akt1/Lyn/Zbtb7b/Dnaja3",99
"BP","GO:0030099","myeloid cell differentiation","100/2780","401/23210",4.11104482461516e-13,2.06537532965583e-11,1.26782548092743e-11,"Ccl5/Isg15/Batf/Lox/Cebpb/Fas/Fasn/Batf2/Nfkbia/Jak2/Cd300lf/Tmem178/Tfrc/Tmem64/Mef2c/Gpr183/Stat1/Lbr/Sh3pxd2a/Trem2/H4c6/Hist1h4n/Psen2/Adar/Csf3r/Myc/H4c8/Actn1/H4c12/Hhex/Casp3/Sbno2/Inhba/H4c1/Trf/Pml/H4c3/Zbtb16/H4c4/Pabpc4/Fam20c/H4c2/Prxl2a/Sfxn1/Pparg/Il15/Hmgb3/Bcl6/Slc11a2/Itpkb/Stap1/Ptk2b/Hcls1/Dcstamp/Prmt1/Glo1/Hmgb2/Clec2d/Id2/Atpif1/Snx10/Nme1/Hif1a/Tnf/Fos/Dab2/Ncapg2/Stat3/Fstl3/Csf3/Csf1/C1qc/Tnfsf9/Zfp36/Src/Rps6/Cdk6/Psen1/Ppargc1b/Nme2/H4c14/Cited2/Tjp2/Gpr55/Vegfa/Zfp36l1/Klf10/Nkap/L3mbtl3/Il12b/Exoc6/Pik3r1/Hmgb1/Rps14/Irf8/Smap1/Junb/Kitl/Rps19/Lyn",100
"BP","GO:0045069","regulation of viral genome replication","39/2780","94/23210",4.50882410108207e-13,2.24665095987524e-11,1.37910107319551e-11,"Ccl5/Isg15/Isg20/Oasl1/Rsad2/Parp10/Zc3h12a/Top2a/Oas1b/Oas1g/Nucks1/Adar/Bst2/Oas3/Oas1a/Trim6/Ddb1/Oas1c/Banf1/Ifitm1/Morc2a/Bcl2/Ddx3x/Ifitm6/Oasl2/Tnf/Ilf3/Dicer1/Stau1/Ppih/Apobec3/Notch1/Tbc1d20/Fmr1/Setdb1/Aicda/Trim28/Ppia/Oas1f",39
"BP","GO:1903901","negative regulation of viral life cycle","36/2780","82/23210",4.55614892490646e-13,2.25177474101678e-11,1.38224629343546e-11,"Ccl5/Isg15/Isg20/Oasl1/Rsad2/Parp10/Zc3h12a/Trim59/Oas1b/Oas1g/Adar/Bst2/Oas3/Oas1a/Trim6/Pml/Trim25/Oas1c/Banf1/Ifitm1/Morc2a/Trim21/Rad50/Ifitm6/Oasl2/Tnf/Ilf3/Mre11a/Apobec3/Trim27/Setdb1/Aicda/Gsn/Trim28/Snx3/Oas1f",36
"BP","GO:0002706","regulation of lymphocyte mediated immunity","61/2780","195/23210",6.14573570109157e-13,3.01289736507546e-11,1.84945951276482e-11,"Rasgrp1/C3/Il6/Slamf1/Rsad2/H2-T10/H2-M2/Cd28/Tnfrsf1b/Cd40/Havcr2/Il1r1/Tfrc/Traf2/Fcgr1/H2-Q4/H2-T24/Malt1/Slamf6/Nectin2/Fcgr2b/Cadm1/Pnp/Clcf1/Il18/Lgals9/Nod2/Tnfsf4/Tap1/Il1b/Mlh1/H2-T23/Serpinb9/Bcl6/Il12a/Pvr/Lta/Dusp22/Ulbp1/Arid5a/Clec2d/Rif1/Hspd1/Tnf/Vav1/Arg1/Ccr2/Parp3/H2-M3/Mill2/Nsd2/Spn/Pms2/Susd4/Il27ra/Il12b/Hmgb1/H2-Q1/Trp53bp1/Thoc1/H2-Q10",61
"BP","GO:0051304","chromosome separation","39/2780","95/23210",6.76940466429349e-13,3.29209687633921e-11,2.02084543451962e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Ncapd3/Cenpe/Top2a/Mad2l1/Aurkb/Ccnb1/Ncaph/Gen1/Ncapd2/Cdc6/Birc5/Cit/Mlh1/Eme1/Pttg1/Tacc3/Trip13/Anapc15/Xrcc3/Fancm/Mtbp/Atm/Anapc1/Terf1/Tpr/Cep192/Psmg2/Rad21/Rmi1/Anapc11/Cenpx/Espl1",39
"BP","GO:0033045","regulation of sister chromatid segregation","36/2780","83/23210",7.12198335735072e-13,3.43607435153453e-11,2.10922564760303e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Sgo2a/Cdc6/Birc5/Cit/Pttg1/Tacc3/Cdca5/Trip13/Anapc15/Naa10/Xrcc3/Atrx/Mtbp/Atm/Anapc1/Terf1/Tpr/Cep192/Fen1/Psmg2/Rad21/Ddx11/Anapc11/Sfpq",36
"BP","GO:0051985","negative regulation of chromosome segregation","27/2780","50/23210",7.73166663262631e-13,3.70085050864058e-11,2.27175782947868e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Birc5/Pttg1/Trip13/Anapc15/Naa10/Xrcc3/Atrx/Mtbp/Atm/Terf1/Tpr/Cep192/Psmg2/Rad21/Chtf18",27
"BP","GO:0002685","regulation of leukocyte migration","62/2780","201/23210",7.98455004170783e-13,3.79203747683921e-11,2.32773272186301e-11,"Ccl5/Cxcl10/Mmp14/Slamf1/Bst1/Il1r1/Cd9/Ccl12/Gas6/Trem2/Gpr18/Cmklr1/C1qbp/Thbs1/Lgals9/Rabgef1/Nod2/Anxa1/Tnfsf4/Edn1/Slc8b1/C5ar2/Il1a/Il1b/Sell/Itga4/Icam1/Stap1/Padi2/Ptk2b/Il12a/Slamf8/P2rx4/Cd200/P2ry12/Rac2/Stk10/Ccl2/Cd300a/Ptpn22/Pla2g7/Ccr2/Swap70/Csf1/Myd88/Pecam1/Mtus1/Vegfb/Pgf/Ccl4/Spn/Rtn4/Serpine1/Ripor2/Vegfa/Il27ra/Ptafr/Dusp1/F7/Kitl/Akt1/Lyn",62
"BP","GO:0090307","mitotic spindle assembly","29/2780","57/23210",8.21152387390026e-13,3.86960105654571e-11,2.37534493129143e-11,"Plk1/Kif23/Nek2/Kif11/Racgap1/Hspa1a/Cdc20/Aurkb/Kif4/Birc5/Mybl2/Tpx2/Chek2/Kif3b/Stag2/Ccsap/Chmp2a/Chmp4b/Smc3/Drg1/Aaas/Tpr/Misp/Ripor2/Cep192/Spice1/Mzt1/Smc1a/Kifc5b",29
"BP","GO:0032675","regulation of interleukin-6 production","52/2780","153/23210",8.50166821733615e-13,3.97551085332203e-11,2.44035739517868e-11,"Met/Il6/Slamf1/Il1f9/Cebpb/Il1rn/Zc3h12a/Nod1/Havcr2/Adora2b/Tnfaip3/Ddx58/Gas6/Trem2/Irak3/Ticam1/Tlr9/Ifih1/Tlr1/Hgf/Lgals9/Rabgef1/Nod2/Trim30a/Il10/Tnfsf4/Ncl/Syk/C5ar2/Il1a/Tlr4/Il1b/Tlr3/Ticam2/Il1rl2/Cd200/Arid5a/Bank1/Dhx9/Hspd1/Tnf/Lpl/Ptpn22/Stat3/Tnfsf9/Myd88/Cd36/Il27ra/Capn2/Hmgb1/Ptafr/Il1f6",52
"BP","GO:0050777","negative regulation of immune response","53/2780","158/23210",9.29901421671995e-13,4.31516850560615e-11,2.64885539560243e-11,"Acod1/Slamf1/Arg2/Il4ra/Zc3h12a/Havcr2/Tnfaip3/Fgl2/Il1rl1/Parp14/Dhx58/Fcgr2b/Irak3/Smpdl3b/Adar/Irf1/Lgals9/Rabgef1/Nod2/Trafd1/Anxa1/Il10/Tnfsf4/Tap1/Pparg/H2-T23/Serpinb9/Samhd1/Bcl6/Mmp12/Dusp22/Slamf8/Hmox1/Clec2d/Tnf/Cd300a/Arg1/Ccr2/Parp3/H2-M3/Loxl3/Nlrp6/Mul1/Trim27/Spn/Fam3a/Susd4/Il27ra/Il12b/Thoc1/Rps19/Zbtb7b/Dnaja3",53
"BP","GO:0033046","negative regulation of sister chromatid segregation","26/2780","47/23210",9.66711215853255e-13,4.45199809179692e-11,2.73284789489616e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Birc5/Pttg1/Trip13/Anapc15/Naa10/Xrcc3/Atrx/Mtbp/Atm/Terf1/Tpr/Cep192/Psmg2/Rad21",26
"BP","GO:0032649","regulation of interferon-gamma production","42/2780","109/23210",1.14348869854324e-12,5.22651714168749e-11,3.20828447672006e-11,"Isg15/Rasgrp1/Slamf1/Il27/Il12rb2/Zc3h12a/Havcr2/Il1r1/Il1rl1/Slamf6/Cd274/Gas6/Pde4b/Bcl3/Tlr9/Il18/C1qbp/Lgals9/Nod2/Il10/Tnfsf4/Tlr4/Il1b/Il23r/Tlr3/Il12a/Lta/Ticam2/Ulbp1/Arid5a/Hspd1/Tnf/Ptpn22/Il12rb1/Ccr2/Tnfsf9/Ifnar1/H2-M3/Cd276/Il27ra/Il12b/Irf8",42
"BP","GO:0060759","regulation of response to cytokine stimulus","44/2780","118/23210",1.27436926016999e-12,5.78126174072639e-11,3.5488130615103e-11,"Zbp1/Il6/Socs1/Il1rn/Cd300lf/Irf7/Il1r1/Traf2/Ddx58/Irgm2/Parp14/Irgm1/Gas6/Trem2/Irak3/Adar/Parp9/Casp4/Rffl/Ifih1/Trim6/Rabgef1/Syk/Tlr4/Irak2/Pparg/Samhd1/Mmp12/Stap1/Padi2/Casp1/Ticam2/Tbk1/Dhx9/Ikbke/Arg1/Trim44/Csf1/H2bc21/Mul1/Otud4/Pias4/Spata2/Dnaja3",44
"BP","GO:0010965","regulation of mitotic sister chromatid separation","29/2780","58/23210",1.45453334966063e-12,6.54970980191626e-11,4.02052298210286e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Cdc6/Birc5/Cit/Pttg1/Tacc3/Trip13/Anapc15/Xrcc3/Mtbp/Atm/Anapc1/Terf1/Tpr/Cep192/Psmg2/Rad21/Anapc11",29
"BP","GO:0050688","regulation of defense response to virus","34/2780","77/23210",1.6519999342376e-12,7.38419676487526e-11,4.53277071739341e-11,"Ccl5/Gbp4/Il27/Zc3h12a/Fgl2/Ddx58/Stat1/Ddx60/Dhx58/Parp9/C1qbp/Trim6/Treml4/Pml/Il1b/Il23r/Il15/Htra1/Dtx3l/Mmp12/Rnf26/Dhx9/Riok3/Ptpn22/Il12rb1/Trim44/Mill2/Apobec3/Tmem173/Mul1/Spn/Il12b/Traf3/Ilrun",34
"BP","GO:0002367","cytokine production involved in immune response","40/2780","102/23210",2.01595153819548e-12,8.94523313919003e-11,5.49100899185785e-11,"Il6/Slamf1/Rsad2/Tnfrsf1b/Il1r1/Traf2/Ddx58/Malt1/Gas6/Irak3/Ticam1/Tlr9/Il18/Gprc5b/Trim6/Nod2/Il10/Tnfsf4/Tlr4/Il1b/H2-T23/Bcl6/Tlr3/Il12a/Atg5/Hmox1/Ddx1/Arid5a/Hspd1/Nr4a3/Tnf/Sphk2/Arg1/Trem3/Ccr2/H2-M3/Cd36/Ddx21/Rtn4/Il12b",40
"BP","GO:0019079","viral genome replication","42/2780","111/23210",2.33022899719959e-12,1.02648275898379e-10,6.301038745288e-11,"Ccl5/Isg15/Isg20/Oasl1/Rsad2/Parp10/Zc3h12a/Rock2/Top2a/Oas1b/Oas1g/Gas6/Nucks1/Adar/Bst2/Oas3/Oas1a/Trim6/Ddb1/Oas1c/Banf1/Ifitm1/Morc2a/Bcl2/Atg5/Ddx3x/Ifitm6/Oasl2/Tnf/Ilf3/Dicer1/Stau1/Ppih/Apobec3/Notch1/Tbc1d20/Fmr1/Setdb1/Aicda/Trim28/Ppia/Oas1f",42
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","24/2780","42/23210",2.7910682165077e-12,1.22064055310434e-10,7.49287150891314e-11,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Birc5/Pttg1/Trip13/Anapc15/Xrcc3/Mtbp/Atm/Terf1/Tpr/Cep192/Psmg2/Rad21",24
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","97/2780","396/23210",2.85934200944916e-12,1.24156714824582e-10,7.62132888984758e-11,"Acod1/Il6/Traf1/Nupr1/Parp10/Nfkbia/Jak2/Cd40/Zc3h12a/Nod1/Havcr2/Traf2/Tnfaip3/Ddx58/Malt1/Lpar5/Gas6/Fcgr2b/Plpp3/Irak3/Peli1/Fancd2/Ticam1/Hck/Trim37/Tlr9/Il18/Cmklr1/Pim1/Arid5b/Nod2/Ifrd1/Pkd2/Cacna1d/Il10/Tnfsf4/Nfkbib/Trim25/Edn1/Sik1/Syk/Rhebl1/Tlr4/Il1b/Irak2/Pparg/Npm1/Icam1/Tacc3/Rnf31/Tlr3/Hcls1/Ddit3/Cx3cr1/Trim21/Hmox1/Cd200/Dhx9/Psmd10/Id2/Lrp5/Tnf/Cflar/Jmy/Stat3/Anxa3/Csf3/Enpp1/Lrrfip2/Myd88/Rnf25/Ezh2/Cd36/Ppargc1b/Bhlhe40/Tmem173/Rpl11/Id3/Psma6/Rps6ka5/Trim27/Trim14/Vegfa/Rnf2/Ccdc22/Phb2/Tax1bp1/Traf3/Pias4/Fanca/Lrp6/Park7/Akt1/Crtc2/Bex2/Hdac2/Dnaja3",97
"BP","GO:0001818","negative regulation of cytokine production","72/2780","259/23210",3.46930806461793e-12,1.48958466229508e-10,9.1437781973075e-11,"Acod1/Met/Il6/Gbp4/Slamf1/Acp5/Arg2/Zc3h12a/Havcr2/Tnfaip3/Il1rl1/Cd274/Gas6/Tspo/Dhx58/Fcgr2b/Trem2/Irak3/Gpr18/Bcl3/Tlr9/Hgf/Cmklr1/C1qbp/Thbs1/Lgals9/Fgfr1/Rabgef1/Nod2/Trim30a/Anxa1/Mefv/Pml/Il10/Tnfsf4/C5ar2/Tlr4/Pdcd4/Il23r/Pparg/Hdac7/Mapkbp1/Bcl6/Il12a/Cx3cr1/Tnfrsf9/Ticam2/Hmox1/Cd200/Adcy7/Bank1/Tnf/Ptpn22/Arg1/Srgn/Ppp1r11/Ptprs/Fn1/Zfp36/Mertk/Dicer1/Cd276/Mul1/Suz12/Trim27/Serpinb1a/Il27ra/Il12b/Ezr/Nptn/Wnt11/Ilrun",72
"BP","GO:0071216","cellular response to biotic stimulus","82/2780","313/23210",3.4795364705692e-12,1.48958466229508e-10,9.1437781973075e-11,"Nos2/Cxcl9/Ccl5/Cxcl10/Acod1/Gbp2/Cxcl11/Cmpk2/Mrc1/Il6/Il1f9/Cebpb/Tnfrsf1b/Il1rn/Nfkbia/Jak2/Zc3h12a/Havcr2/Fcgr4/Tnfaip3/Mef2c/Irgm2/Malt1/Ccl12/Cd274/Stat1/Fcgr2b/Trem2/Pde4b/Gch1/Ticam1/Tlr1/Il18/Sbno2/Nod2/Il10/Tnfsf4/Nfkbib/Ncl/Syk/Tlr4/Pdcd4/Il1b/Irak2/Ppp1r15b/Eme1/Stap1/Il12a/Casp1/Ddit3/Cx3cr1/Ticam2/Litaf/Arid5a/Cdk4/Tnf/Ccl2/Cd86/Ptpn22/Cxcl16/Cxcl3/Zfp36/Myd88/Prpf8/Cd36/Serpine1/Prkce/Cxcl5/Il12b/Aicda/Hmgb1/Sash1/Il1f6/Nr1d1/Irf8/Zfp709/Txnip/Tnip2/Smc1a/Pde2a/Akt1/Lyn",82
"BP","GO:0070665","positive regulation of leukocyte proliferation","49/2780","145/23210",4.8768282280593e-12,2.07316355233374e-10,1.27260626194113e-10,"Ccl5/Cd38/Il6/Slamf1/Cd28/Cd40/Bst1/Havcr2/Tfrc/Mef2c/Gpr183/St6gal1/Cd274/Peli1/Ticam1/Pnp/Tlr9/Clcf1/Itgal/Il18/Anxa1/Tnfsf4/Syk/Tlr4/Il1b/Il15/H2-T23/Bcl6/Ccdc88b/Il12a/Adk/Bcl2/Cd86/Ptpn22/Il12rb1/Nck2/Ccr2/Csf1/Tnfsf9/Myd88/Cd276/Spn/Blm/Vav3/Il12b/Kitl/Slc39a10/Lyn/Dnaja3",49
"BP","GO:0016072","rRNA metabolic process","66/2780","230/23210",5.82000722346827e-12,2.45693221607386e-10,1.50818169643239e-10,"Isg20/Slfn8/Suv39h1/Pa2g4/Exosc8/Rpl10a/Ncl/Zcchc4/Npm1/Wdr12/Gm1818/Srfbp1/Nob1/Nop10/Las1l/Rpl5/Utp14a/Rps16/Rps17/Pwp2/Eri3/Wdr18/Exosc5/Imp4/Dis3/Tfb2m/Esf1/Npm3/Riok3/Rps15/Rps21/Utp25/Dhx37/Imp3/Rps6/Rsl1d1/Dicer1/Mrto4/Bms1/Shq1/Rpl7/Rpl11/Ddx21/Fbl/Nol11/Wdr74/Exosc7/Nol6/Dimt1/Dedd/Rpl7a/Mettl15/Snu13/Gtpbp4/Ddx11/Pop5/Rps14/Nop2/Wdr36/Ddx18/Ddx10/Mtrex/Rps19/Tsr1/Rrp8/Znhit6",66
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","28/2780","57/23210",6.14988400783011e-12,2.57828585404133e-10,1.58267432361218e-10,"Plk1/Bub1/Bub1b/Ndc80/Stil/Fbxo5/Ttk/Cenpe/Mad2l1/Aurkb/Ccnb1/Gen1/Cdc6/Birc5/Cit/Tacc3/Trip13/Anapc15/Xrcc3/Mtbp/Atm/Anapc1/Terf1/Tpr/Cep192/Psmg2/Rad21/Anapc11",28
"BP","GO:0031348","negative regulation of defense response","64/2780","220/23210",6.27540776277102e-12,2.61289067054007e-10,1.60391640367868e-10,"Acod1/Socs3/Acp5/Adora2a/Tnfrsf1b/Cst7/Arg2/Pbk/Zc3h12a/Havcr2/Tnfaip3/Fgl2/Parp14/Dhx58/Fcgr2b/Irak3/Smpdl3b/Adar/Siglece/Hgf/C1qbp/Adrb2/Lgals9/Rabgef1/Nod2/Trafd1/Mefv/Il10/Ier3/Tap1/Pdcd4/Pparg/H2-T23/Htra1/Serpinb9/Samhd1/Mapkbp1/Aoah/Mmp12/Rnf26/C1qtnf12/Cx3cr1/Slamf8/Cd200/Adcy7/Clec2d/Cnr2/Cd44/Riok3/Arg1/Zfp36/H2-M3/Cd276/Mill2/Nlrp6/Mul1/Spn/Fam3a/Susd4/Il12b/Nr1d1/Rps19/Ilrun/Dnaja3",64
